"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","04 Oct 2022 17:19:15 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
04-10 17:19:37,13.497,17.246,67.234,0.500,0,936932,1621500,141148,5246436,2591.399,1565.637,0,755.825,0,48.989,2606,4111,1.220,1.080,0.750,1,0,276.936,0,0,12,4,5,8,0
04-10 17:19:38,15.988,17.237,65.451,0,0,939688,1618388,141156,5247028,21745.626,1800.644,0,207.843,0,13.989,3121,4845,1.220,1.080,0.750,1,0,172.870,0,0,12,4,5,8,0
04-10 17:19:39,24.682,15.956,60.085,0,0,961352,1596660,141156,5247072,15795.704,1581.665,55.847,0,0.997,0,2843,5975,2.240,1.300,0.820,4,0,63.825,0,0,12,4,5,8,0
04-10 17:19:40,47.713,12.556,36.914,2.009,0,1046708,1510704,141156,5247548,6427.635,2101.362,285.271,0,4.018,0,1736,2338,2.240,1.300,0.820,2,0,114.510,0,0,12,5,5,8,0
04-10 17:19:41,46.434,4.244,48.681,0.999,0.250,1095052,1461656,141192,5248080,5544.161,1725.560,19.972,5064.838,3.994,137.805,1576,1503,2.240,1.300,0.820,3,0,0,0,0,12,5,5,8,0
04-10 17:19:42,46.500,3.250,49.000,1.000,0,1123636,1432660,141192,5248412,2732.978,1585.987,351.997,0,4.000,0,1184,1423,2.240,1.300,0.820,3,0,2.000,0,0,12,5,5,8,0
04-10 17:19:43,48.084,4.508,46.331,0.250,0,1148752,1405312,141284,5250224,7958.952,1731.035,0,392.688,0,2.004,2588,5765,2.240,1.300,0.820,3,0,0,0,0,12,5,5,8,0
04-10 17:19:44,28.949,12.977,57.150,0.250,0,1167220,1386032,141324,5250824,4436.223,2311.947,15.972,0,3.993,0,2388,4989,2.140,1.290,0.830,1,0,140.753,0,0,12,4,5,9,0
04-10 17:19:45,22.500,3.750,73.751,0,0,1211600,1341648,141324,5250828,2931.041,1512.021,0,0,0,0,830,1177,2.140,1.290,0.830,1,0,0,0,0,12,4,5,9,0
04-10 17:19:46,23.500,1.750,73.751,0.250,0,1236288,1316952,141328,5250832,3815.046,1844.022,0,2464.030,0,38.000,958,1200,2.140,1.290,0.830,1,0,0,0,0,12,4,5,9,0
04-10 17:19:47,24.765,2.251,73.045,0.250,0,1248868,1304124,141348,5251052,10852.674,8324.119,16.010,792.487,2.001,17.010,1131,1663,2.140,1.290,0.830,2,0,1.001,0,0,12,6,5,7,0
04-10 17:19:48,23.495,4.749,69.484,1.000,0,1144016,1408760,141488,5251124,92424.742,59305.360,0,1811.583,0,208.952,3695,5508,2.140,1.290,0.830,2,0,31.993,0,0,12,4,6,9,0
04-10 17:19:49,23.512,2.001,73.537,0,0,1174720,1378040,141496,5251132,3047.548,1586.806,0,292.148,0,18.009,1075,1434,2.050,1.290,0.830,1,0,12.006,0,0,12,4,6,9,0
04-10 17:19:50,19.000,4.250,73.748,3.250,0,1197820,1354572,141500,5251440,5239.879,1457.966,87.998,0,9.000,0,995,1312,2.050,1.290,0.830,1,0,0,0,0,12,4,6,9,0
04-10 17:19:51,23.225,3.246,71.423,0.250,0,1209480,1342700,141552,5251580,80477.842,78908.542,0,2585.200,0,118.871,1981,3267,2.050,1.290,0.830,1,0,1.998,0,0,12,16,6,9,0
04-10 17:19:52,21.513,2.001,72.545,3.502,0,1218228,1333316,141936,5251800,48873.350,45280.119,584.363,192.119,60.037,9.006,1480,2174,2.050,1.290,0.830,1,0,4.002,0,0,12,28,6,10,0
04-10 17:19:53,20.749,5.250,72.998,0,0,1189456,1362076,141936,5251812,5920.834,1553.956,0,0,0,0,1180,1627,2.050,1.290,0.830,1,0,44.999,0,0,12,28,6,10,0
04-10 17:19:54,22.252,4.000,73.005,0.250,0,1219740,1331772,141944,5251820,24162.788,22781.686,0,444.033,0,4.000,1100,1484,1.970,1.280,0.830,1,0,0,0,0,12,28,6,10,0
04-10 17:19:55,34.758,18.504,47.010,0,0.250,1174648,1376812,141944,5251848,40984.976,40025.766,0,12.003,0,3.001,2711,6839,1.970,1.280,0.830,2,0,236.052,0,0,12,28,6,11,0
04-10 17:19:56,45.281,5.254,49.284,0,0,1237512,1313940,141944,5251852,2937.021,1513.041,0,0,0,0,1175,1288,1.970,1.280,0.830,2,0,2.001,0,0,12,28,6,11,0
04-10 17:19:57,44.210,5.995,49.205,0,0,1288524,1262888,141952,5251868,174036.930,170978.725,0,1166.933,0,21.980,1686,3025,1.970,1.280,0.830,2,0,0.999,0,0,12,31,6,11,0
04-10 17:19:58,46.246,5.250,45.996,0,0.250,1292320,1258876,141988,5252044,526425.516,524288.717,0,259.976,0,25.998,4232,8394,1.970,1.280,0.830,2,0,1.000,0,0,12,33,6,11,0
04-10 17:19:59,52.565,25.281,21.026,0,0,1250884,1300264,141988,5252092,82299.051,80168.409,0,36.045,0,9.011,2338,4678,2.050,1.310,0.840,5,0,431.535,0,0,12,32,6,11,0
04-10 17:20:00,86.023,14.754,0,0,0,1382772,1168356,141988,5252108,3621.949,1620.425,0,12.003,0,3.001,1791,2316,2.050,1.310,0.840,7,0,128.034,0,0,12,32,6,11,0
04-10 17:20:01,88.245,10.999,0.250,0,0,1500388,1050668,142016,5252148,532342.786,499299.537,0,279.985,0,30.998,4271,7074,2.050,1.310,0.840,4,0,17.999,0,0,12,36,6,11,0
04-10 17:20:02,77.970,13.745,8.747,0,0,1310340,1240384,142132,5252360,573944.162,572209.838,0,1275.503,0,111.956,5202,10832,2.050,1.310,0.840,3,0,201.921,0,0,12,33,6,11,0
04-10 17:20:03,49.005,11.501,38.754,0.250,0,1227168,1323440,142172,5252432,221626.157,219902.969,0,468.051,0,45.005,2898,5870,2.050,1.310,0.840,2,0,112.012,0,0,12,32,6,11,0
04-10 17:20:04,43.928,6.240,48.171,0.250,0,1279160,1271424,142184,5252440,86140.954,84751.245,0,211.651,0,13.977,1676,2268,2.050,1.320,0.850,2,0,0.998,0,0,12,33,6,11,0
04-10 17:20:05,45.260,6.001,47.761,0,0,1303464,1246940,142196,5252600,333882.459,332237.082,0,220.050,0,16.004,2994,5637,2.050,1.320,0.850,3,1,0,0,0,12,33,6,11,0
04-10 17:20:06,31.763,9.504,58.024,1.000,0,1179980,1370348,142228,5252640,210832.917,209534.376,0,376.157,0,30.013,2563,4839,2.050,1.320,0.850,2,0,141.059,0,0,12,32,6,11,0
04-10 17:20:07,23.247,2.250,73.240,0.500,0,1216104,1334204,142240,5252648,3336.536,1821.747,0,2283.683,0,293.959,1499,1366,2.050,1.320,0.850,1,0,1.000,0,0,12,32,6,11,0
04-10 17:20:08,22.503,3.750,73.509,0.250,0,1239372,1310916,142252,5252656,89324.076,87467.846,0,124.015,0,8.001,1195,2149,2.050,1.320,0.850,1,0,0,0,0,12,33,6,11,0
04-10 17:20:09,19.498,9.499,69.244,0.250,0,1176872,1373336,142300,5252688,115893.149,113534.350,0,775.934,0,61.995,2542,4346,1.960,1.320,0.850,2,0,152.987,0,0,12,32,6,8,0
04-10 17:20:10,10.000,20.501,68.003,0,0,1172996,1377176,142312,5252712,33752.586,1802.085,0,540.025,0,28.001,2985,3518,1.960,1.320,0.850,1,0,340.016,0,0,12,32,6,8,0
04-10 17:20:11,45.529,31.770,22.264,0,0,1248184,1301928,142328,5252756,8977.656,1512.953,0,488.308,0,38.024,2502,4808,1.960,1.320,0.850,5,0,622.392,0,0,12,32,6,8,0
04-10 17:20:12,85.805,14.509,0,0,0,1394556,1155476,142388,5252772,4023.579,1512.970,0,4014.573,0,167.107,2340,2877,1.960,1.320,0.850,5,0,95.061,0,0,12,32,6,8,0
04-10 17:20:13,85.997,12.000,1.750,0,0,1497128,1052664,142428,5252952,435459.582,432367.705,0,287.988,0,20.999,3202,6337,1.960,1.320,0.850,2,0,0,0,0,12,37,6,8,0
04-10 17:20:14,56.654,7.986,35.190,0,0,1500700,1049000,142468,5253000,749324.892,748051.046,0,251.575,0,21.963,4653,9782,2.050,1.340,0.860,2,0,0,0,0,12,37,6,12,0
04-10 17:20:15,59.965,18.989,20.738,0,0,1463856,1085616,142504,5253192,691329.264,689459.356,0,411.760,0,33.980,4786,10410,2.050,1.340,0.860,6,0,232.864,0,0,12,36,6,13,0
04-10 17:20:16,85.663,14.027,0.501,0,0,1366452,1182788,142540,5253368,593607.635,592039.651,0,316.602,0,26.050,3819,7525,2.050,1.340,0.860,6,0,57.109,0,0,12,32,6,13,0
04-10 17:20:17,87.787,12.005,0.250,0,0,1455840,1093368,142544,5253392,135441.750,134277.262,0,4441.861,0,169.071,2583,3171,2.050,1.340,0.860,6,0,21.009,0,0,12,33,6,13,0
04-10 17:20:18,86.003,13.000,0.500,0,0,1484152,1064804,142616,5253564,697906.427,696566.380,0,740.026,0,50.002,5000,9066,2.050,1.340,0.860,6,0,29.001,0,0,12,35,6,13,0
04-10 17:20:19,84.168,12.238,2.747,0.250,0,1428392,1120252,142680,5253784,1154540.014,1153676.858,0,835.184,0,89.912,6078,13827,2.280,1.410,0.880,9,0,69.932,0,0,12,34,6,13,0
04-10 17:20:20,83.566,15.512,1.001,0,0,1360868,1187472,142744,5254020,528336.442,527256.587,0,596.472,0,55.044,3435,8813,2.280,1.410,0.880,7,0,193.153,0,0,12,33,6,13,0
04-10 17:20:21,84.764,15.002,0,0,0,1439196,1109084,142764,5254056,171944.199,170073.892,0,332.054,0,35.006,2363,4291,2.280,1.410,0.880,6,0,49.008,0,0,12,32,6,13,0
04-10 17:20:22,81.005,18.751,1.000,0,0,1451656,1096352,142836,5254248,819186.428,817096.294,0,1060.068,0,63.004,4145,11974,2.280,1.410,0.880,7,0,286.018,0,0,12,36,6,13,0
04-10 17:20:23,85.469,13.245,0.500,0,0,1568204,978692,142888,5255296,1101659.504,1080596.066,0,539.806,0,41.985,3738,12561,2.280,1.410,0.880,8,0,132.952,0,0,12,36,6,14,0
04-10 17:20:24,85.956,13.743,0,0,0,1449588,1096912,142936,5255620,664648.377,648693.625,0,407.789,0,26.986,3944,9519,2.740,1.520,0.920,8,0,90.953,0,0,12,33,7,12,0
04-10 17:20:25,72.959,15.991,10.744,0,0,1440464,1105772,142976,5255816,735248.320,733564.270,0,507.714,0,34.980,4756,11166,2.740,1.520,0.920,3,0,196.889,0,0,12,35,6,13,0
04-10 17:20:26,55.953,4.496,36.969,0.250,0,1442364,1103780,143004,5255868,616044.674,614298.147,0,315.734,0,22.981,4082,8817,2.740,1.520,0.920,2,0,0,0,0,12,36,6,14,0
04-10 17:20:27,68.137,22.044,10.271,0,0,1297016,1248824,143104,5256064,555084.495,553508.319,0,617.244,0,55.111,3891,10239,2.740,1.520,0.920,4,0,331.668,0,0,12,33,6,15,0
04-10 17:20:28,87.257,12.001,0,0,0,1356244,1189560,143120,5256084,91596.603,89100.395,0,188.016,0,9.001,1952,2446,2.740,1.520,0.920,4,0,21.002,0,0,12,32,6,15,0
04-10 17:20:29,75.989,10.248,13.248,0,0,1436840,1108720,143172,5256272,633568.598,630973.985,0,323.952,0,23.996,3975,8499,2.760,1.540,0.930,4,0,0,0,0,12,35,6,16,0
04-10 17:20:30,72.010,19.503,8.251,0,0,1370424,1174900,143316,5256356,865986.238,863955.954,0,808.113,0,69.010,6003,13066,2.760,1.540,0.930,5,1,287.040,0,0,12,34,6,17,0
04-10 17:20:31,86.986,12.248,0.500,0,0,1378948,1166144,143368,5256532,108748.035,106130.444,0,323.949,0,31.995,2686,4067,2.760,1.540,0.930,5,0,71.989,0,0,12,32,6,18,0
04-10 17:20:32,86.749,12.250,0.750,0,0.250,1492920,1052112,143416,5256544,364184.358,361867.381,0,327.997,0,27.000,3511,5597,2.760,1.540,0.930,6,0,2.000,0,0,12,35,6,18,0
04-10 17:20:33,67.720,19.241,10.995,0,0,1456104,1088588,143488,5256800,981233.389,978668.535,0,635.716,0,51.977,5336,12024,2.760,1.540,0.930,5,0,220.901,0,0,12,36,6,20,0
04-10 17:20:34,84.580,13.223,0.998,0.249,0,1398944,1145456,143576,5257000,895226.490,893004.953,0,602.789,0,45.908,4707,11002,3.020,1.610,0.960,5,0,91.816,0,0,12,33,6,20,0
04-10 17:20:35,82.459,17.294,0.752,0,0,1392172,1152152,143616,5257032,206617.776,201102.796,0,304.773,0,20.051,2439,4328,3.020,1.610,0.960,4,0,124.315,0,0,12,33,6,20,0
04-10 17:20:36,74.449,19.736,4.747,0,0,1348884,1195148,143696,5257240,683430.749,679232.650,0,575.602,0,50.965,4490,11347,3.020,1.610,0.960,5,0,240.834,0,0,12,34,6,20,0
04-10 17:20:37,85.566,14.011,0.250,0,0,1388744,1155008,143764,5257440,655888.001,652967.744,0,460.356,0,41.032,3445,9769,3.020,1.610,0.960,5,0,52.040,0,0,12,33,6,20,0
04-10 17:20:38,82.467,12.745,3.998,0,0,1415348,1128272,143840,5257492,606449.452,592040.144,0,783.690,0,79.968,4256,9507,3.020,1.610,0.960,5,0,72.971,0,0,12,33,6,21,0
04-10 17:20:39,79.022,15.004,5.502,0,0,1332108,1211244,143924,5257676,465614.441,444177.481,0,512.142,0,44.012,4552,8379,3.180,1.670,0.980,4,0,116.032,0,0,12,32,6,22,0
04-10 17:20:40,84.255,12.251,3.750,0,0,1418948,1124296,143984,5257720,665085.580,663417.488,0,388.021,0,29.002,3932,9278,3.180,1.670,0.980,5,0,1.000,0,0,12,33,6,22,0
04-10 17:20:41,67.971,22.240,9.246,0,0,1348272,1194668,144052,5257944,704584.029,702708.835,0,703.697,0,54.976,4330,12073,3.180,1.670,0.980,6,0,413.822,0,0,12,33,6,22,1
04-10 17:20:42,81.770,17.254,0.250,0,0,1351940,1190888,144096,5258004,52431.793,48906.933,0,328.080,0,29.007,2430,4157,3.180,1.670,0.980,6,0,289.071,0,0,12,32,6,22,0
04-10 17:20:43,84.028,16.506,0.250,0,0,1498744,1043920,144108,5258152,244840.511,239952.864,0,1892.638,0,29.010,2477,4514,3.180,1.670,0.980,7,0,141.048,0,0,12,34,6,23,0
04-10 17:20:44,78.192,15.688,5.727,0,0,1552112,990176,144188,5258432,938781.080,936492.094,0,597.646,0,36.855,5950,13397,3.650,1.790,1.020,7,0,198.219,0,0,12,37,6,22,0
04-10 17:20:45,77.136,18.282,4.007,0,0,1463040,1078972,144244,5258648,1088787.977,1086042.122,0,653.155,0,40.071,4973,14383,3.650,1.790,1.020,8,0,257.455,0,0,12,34,6,22,0
04-10 17:20:46,84.043,15.008,0.750,0,0,1346348,1195212,144316,5259020,846832.732,845598.101,0,560.286,0,34.017,4698,10110,3.650,1.790,1.020,8,0,178.091,0,0,12,33,6,22,0
04-10 17:20:47,85.101,14.768,0,0,0,1425924,1115588,144336,5259048,199976.172,198724.681,0,288.343,0,16.019,2547,4663,3.650,1.790,1.020,7,0,123.147,0,0,12,32,6,22,0
04-10 17:20:48,83.570,14.718,0.998,0,0,1440192,1100988,144452,5259256,739479.464,738403.786,0,5775.531,0,160.653,4182,10116,3.650,1.790,1.020,8,0,146.683,0,0,12,34,6,22,0
04-10 17:20:49,81.946,17.291,1.754,0,0,1436624,1104188,144552,5259520,937820.515,935188.229,0,789.886,0,64.153,4593,12466,4,1.900,1.060,10,0,176.421,0,0,12,34,6,22,0
04-10 17:20:50,81.023,17.755,0.250,0.250,0,1366616,1174028,144628,5259608,469951.056,434911.210,0,628.177,0,44.012,4945,9181,4,1.900,1.060,8,0,211.059,0,0,12,33,6,20,0
04-10 17:20:51,87.478,12.247,0.250,0,0,1470192,1070268,144680,5259736,611721.905,610377.237,0,363.910,0,29.993,3756,7684,4,1.900,1.060,7,0,34.991,0,0,12,34,6,20,0
04-10 17:20:52,65.163,13.482,20.473,0,0,1434528,1105540,144736,5260072,926849.168,925911.427,0,543.271,0,34.953,5950,12596,4,1.900,1.060,4,0,134.819,0,0,12,36,6,20,0
04-10 17:20:53,59.336,8.763,30.044,0,0,1311684,1228116,144792,5260276,718877.091,714483.716,0,897.302,0,53.077,4640,10156,4,1.900,1.060,6,0,60.087,0,0,12,33,6,20,1
04-10 17:20:54,38.204,24.720,36.456,0,0,1245648,1294064,144820,5260336,373695.959,372429.498,0,339.587,0,16.979,3757,7468,3.830,1.900,1.070,2,0,338.589,0,0,12,33,6,19,0
04-10 17:20:55,25.500,17.750,54.751,0,0,1180356,1359308,144840,5260364,65230.913,63844.894,0,176.002,0,12.000,2771,7392,3.830,1.900,1.070,2,0,225.003,0,0,12,32,6,20,0
04-10 17:20:56,27.500,30.500,40.500,0,0,1211900,1327712,144856,5260400,3134.006,1728.003,0,176.000,0,13.000,2733,4660,3.830,1.900,1.070,5,0,513.001,0,0,12,32,6,18,0
04-10 17:20:57,45.744,8.999,44.495,0,0,1270892,1268688,144872,5260416,2228.730,1511.817,0,135.984,0,7.999,1395,1687,3.830,1.900,1.070,2,0,58.993,0,0,12,32,6,18,0
04-10 17:20:58,45.968,4.997,48.467,0,0,1306296,1233092,144904,5260572,203862.131,200380.537,0,267.815,0,22.984,1986,3556,3.830,1.900,1.070,2,0,0,0,0,12,33,6,19,0
04-10 17:20:59,42.026,11.257,45.028,0.250,0,1248444,1290840,144980,5260600,368016.274,363717.596,0,428.267,0,54.034,3677,7082,3.690,1.900,1.070,2,0,108.067,0,0,12,32,6,20,0
04-10 17:21:00,41.305,11.015,47.563,0,0,1251676,1287572,144992,5260624,5934.917,1730.308,0,136.182,0,8.011,1553,2037,3.690,1.900,1.070,2,0,110.147,0,0,12,32,6,20,0
04-10 17:21:01,46.198,4.745,48.945,0,0,1301080,1238148,145000,5260636,54578.217,52371.715,0,147.833,0,8.990,1376,1826,3.690,1.900,1.070,2,0,0,0,0,12,32,6,20,0
04-10 17:21:02,44.501,7.250,46.751,0.250,0,1308500,1230524,145072,5260760,541397.369,536652.270,0,840.018,0,55.001,3463,7034,3.690,1.900,1.070,2,0,2.000,0,0,12,34,5,20,0
04-10 17:21:03,45.498,6.000,47.248,0,0,1310136,1228744,145120,5260848,602528.694,600724.770,0,239.990,0,20.999,3640,8164,3.690,1.900,1.070,2,0,0,0,0,12,34,5,21,0
04-10 17:21:04,47.487,4.499,46.237,0.250,0,1310680,1227768,145156,5261240,610974.815,581149.927,0,199.946,0,14.996,4356,8773,3.790,1.950,1.090,2,0,0,0,0,12,34,5,23,0
04-10 17:21:05,46.261,6.001,47.511,0,0,1276052,1262332,145184,5261272,311888.670,305530.189,0,144.034,0,15.003,2841,5545,3.790,1.950,1.090,2,0,19.004,0,0,12,32,5,23,0
04-10 17:21:06,43.449,7.741,48.693,0,0,1278456,1259916,145184,5261284,4082.236,1725.986,0,0,0,0,1328,1399,3.790,1.950,1.090,2,0,18.978,0,0,12,32,5,23,0
04-10 17:21:07,46.492,5.249,48.492,0,0,1306468,1231848,145208,5261316,325787.616,322341.202,0,111.981,0,8.998,2731,5247,3.790,1.950,1.090,2,0,0,0,0,12,33,5,23,0
04-10 17:21:08,46.300,5.256,46.300,0.501,0,1307456,1230620,145240,5261520,603484.159,602054.617,0,348.376,0,42.045,4634,9370,3.790,1.950,1.090,3,0,0,0,0,12,34,5,25,0
04-10 17:21:09,48.755,5.251,46.005,0,0,1307232,1230588,145288,5261724,587346.735,586514.651,0,208.021,0,21.002,4626,9255,3.650,1.950,1.100,2,0,0,0,0,12,34,5,27,0
04-10 17:21:10,44.761,10.253,43.761,0.250,0,1216156,1321404,145368,5261892,293904.770,289362.630,0,460.115,0,47.012,3699,6458,3.650,1.950,1.100,2,0,94.024,0,0,12,32,5,28,0
04-10 17:21:11,43.786,6.755,49.290,0,0,1285756,1251772,145392,5261900,3222.614,1513.227,0,136.110,0,10.008,1341,1568,3.650,1.950,1.100,2,0,8.006,0,0,12,32,5,28,0
04-10 17:21:12,45.962,6.245,47.960,0,0,1311976,1225492,145416,5261928,297385.360,292224.622,0,359.703,0,27.977,2673,4721,3.650,1.950,1.100,2,0,1.998,0,0,12,33,5,29,0
04-10 17:21:13,45.483,5.248,47.982,0.250,0,1312276,1224948,145464,5262120,604751.451,589946.900,0,1783.344,0,42.984,4768,8786,3.650,1.950,1.100,2,0,0,0,0,12,34,5,29,0
04-10 17:21:14,44.006,6.001,47.507,0.250,0,1312044,1224940,145508,5262312,674187.386,649576.941,0,452.063,0,31.004,4889,9217,3.520,1.950,1.100,2,0,0,0,0,12,34,5,29,0
04-10 17:21:15,42.247,9.749,46.497,0,0,1249584,1287180,145540,5262500,494386.370,492685.483,0,343.977,0,22.998,4425,8579,3.520,1.950,1.100,2,0,83.994,0,0,12,33,5,24,0
04-10 17:21:16,41.747,10.999,47.747,0,0.250,1245860,1290856,145556,5262524,49050.714,46924.856,0,255.983,0,14.999,1935,2661,3.520,1.950,1.100,2,0,104.993,0,0,12,32,5,24,0
04-10 17:21:17,44.766,6.502,48.518,0,0,1305236,1230312,145564,5263684,52945.166,50317.215,0,180.065,0,9.003,1550,1908,3.520,1.950,1.100,2,0,0,0,0,12,32,5,24,0
04-10 17:21:18,44.202,5.993,47.947,0,0,1250220,1283988,145592,5264992,451277.948,449865.498,0,307.662,0,21.976,3567,6878,3.520,1.950,1.100,2,0,34.962,0,0,12,33,5,25,0
04-10 17:21:19,44.849,6.765,48.106,0.251,0,1253456,1280704,145620,5265012,43126.309,41158.961,0,4806.623,0,180.399,2098,2541,3.400,1.950,1.110,2,0,37.082,0,0,12,32,5,25,0
04-10 17:21:20,43.453,6.243,49.446,0,0,1308692,1225452,145644,5265004,89935.151,88443.773,0,231.748,0,14.984,1652,2405,3.400,1.950,1.110,2,0,0,0,0,12,33,5,25,0
04-10 17:21:21,39.492,12.247,47.740,0,0,1196124,1337788,145700,5265180,167835.083,166383.394,0,359.923,0,39.991,2663,4693,3.400,1.950,1.110,2,0,121.974,0,0,12,32,5,26,0
04-10 17:21:22,44.550,6.507,49.305,0,0,1263500,1270388,145716,5265188,5672.364,1729.941,0,176.198,0,9.010,1193,1369,3.400,1.950,1.110,2,0,4.004,0,0,12,32,5,26,0
04-10 17:21:23,43.514,6.752,49.015,0,0,1312096,1221624,145744,5265324,157933.907,152871.307,0,260.082,0,20.006,1479,2716,3.400,1.950,1.110,2,0,0,0,0,12,33,5,25,0
